id,lang_abv,language,label,premise,hypothesis
0bc8210460,en,English,1,There are certain categories of control activities that are common to all agencies.,Control activities such as safe business practices are universally common across all agencies.
cfcc3db071,el,Greek,1,Περιπλανηθείτε στους ορόφους και μιλήστε στους ηθοποιούς που παίζουν τους ρόλους των ναυτικών και των οδοιπόρων.,Οι ηθοποιοί πληρώνονται δέκα δολάρια την ημέρα για να προσποιούνται ότι είναι προσκυνητές.
d37166ccce,en,English,2,"More than 100 judges, lawyers and dignitaries were present for the gathering.",Only two people showed up for the gathering.
1575809c3c,en,English,2,He had forgotten about Adrin.,He remembered Adrin all this time.
db6d9923f3,en,English,0,"In other words, the paper exhibited the all-too-typical journalistic tic of exposing potential conflicts of interest involving politicians while ignoring those involving journalists.","The paper shows, the journalists exposing potential conflicts of interests around politicians, but never exposing other journalists."
1e9caaf93c,en,English,0,The final reason for the teen renaissance is boomer self-obsession.,Boomer self-obsession is one of the reasons for teen renaissance.
9d597f75c9,en,English,0,"After the death of Columbus in 1505, Jamaica became the property of his son Diego, who dispatched Don Juan de Esquivel to the island as Governor.","Jamaica was inherited by Columbus' son, Diego."
1e0cc288b1,en,English,1,"However, they live in a town called Ivans, outside Augusta, where Ivans is still alive and where many of my relatives still live.",They have 20 family members living in Evans.
9deab91b98,ru,Russian,2,Задержанный датирует встречу со Слахи октябрем 1999 года.,Собрание состоялось в декабре 1998 году.
8d7f3793e5,ur,Urdu,1,انہوں نے جیل میں لے جانے والے بولی، جیریمی نے خاموشی سے کہا,Jeremy aik samundari dakoo tha apni pori zindagi.
56d48aa27a,en,English,2,"They won't be killing off George Clooney's character at ER like they did to Jimmy Smits at NYPD . Instead, Dr. Doug Ross is being forced out over the next two episodes because the maverick heartthrob gives an unauthorized painkiller to a terminally ill boy (Thursday, 10 p.m.).",George Clooney will lose his job because the producers don't think he can act. 
fd0d3579c4,en,English,0,"120 ""You do not think I ought to go to the police?""",Should I not go to the police?
e21db52eb1,en,English,2,yeah because those things i think would just snap you know,Because they would survive easily.
f9f20650aa,en,English,0,We have taken a number of steps to empower and invest in our employees.,The steps we have taken put programs for the employees in place.
6960d6ed8a,hi,Hindi,2,"vahee baat New York Times ke lie nahin kaha ja sakata hai. cocaine vivaad par apne sampaadakeey mein, Times ne Bush ko eemaanadaar hone kee salaah dee aur kaha ki desh ko apana upaay karane den.",टाइम्स ने कहा कि बुश को हर किसी से बस  झूठ बोलना चाहिए।
85cc0bfc3d,en,English,2,"In the case of speech, Fiss appears to believe that the reason the American public is less enlightened than he would wish it to be concerning matters such as feminism, the rights of homosexuals, and regulation of industry is that people are denied access to the opinions and information that would enlighten them.","People in America are very well informed on controversial topics, according to Fiss."
9752c3f911,vi,Vietnamese,0,Thời gian dành cho phụ huynh và trẻ em ở bên nhau là bước đầu tiên để thực hiện các ý tưởng và thực hành mà tôi sẽ thảo luận trong cuốn sách này.,"Trong cuốn sách này, tôi sẽ đề cập đến các chủ đề mà phụ huynh và con cái của họ có thể thực hiện trong khi dành thời gian bên nhau."
e1cfb4f6e6,en,English,2,"The rustic Bras-David picnic area, for example, is set alongside a burbling stream.",The picnic area is not near a stream.
13b2d2328b,en,English,1,and uh well if you if you got got him a power mower it'd probably take him a lot less time to do it but i enjoy doing it i feel good doing it uh i i feel a lot better doing it with a power mower with that with a  with a pull tractor on it so i don't have to push so hard,He would mow your entire yard in eight minutes if he was using a power mower.
8d360ce050,el,Greek,1,"Πρόοδος στην Αεροπλοΐα Γίνεται, αλλά Απαιτείται Μακροπρόθεσμη Προσοχή.",Οι προϋπολογισμοί πρέπει να αυξηθούν συνολικά για βέλτιστα αποτελέσματα.
dc5c4be838,en,English,1,um-hum yeah i saw that for the first time yesterday in the evening,I was very impressed when I saw that yesterday.
12d5e4b5de,el,Greek,2,Μου είπε τι ακριβώς χρειαζόταν και ότι το χρειαζόταν σήμερα.,Είπε ότι θα μπορούσα να το υποβάλλω οποτεδήποτε.
0ef9524ce7,en,English,2,"Bauerstein.""",Alfred Inglethorp
5bb743d827,sw,Swahili,1,Makumbusho hayakuwa imara kwenye orodha au lebo,Makavazi hayo hayapendi kuandikwa.
0cc7c4de1b,en,English,0,What have we for lunch? ,What are we going to eat for lunch?
840da92d5e,en,English,1,A poll of Hong Kong residents finds them sanguine about the city's future.,A poll of Hong Kong residents finds them more sanguine about the city's future than before. 
1b1f7455ef,en,English,2,"Every day, nearly 100,000 people come here to appreciate the dazzling construction and to explore the latest attractions of this changing city.",There is no developed tourism in this city.
0fba15690f,en,English,1,There are two types of evolutionary advantages to average appearance.,It's good to look normal because people leave you alone.
e0bec36772,en,English,1,well i meant when when you were when you were growing up i mean like Galveston,You grew up in Galveston and I grew up in Dallas.
fb3122d537,en,English,0,I am so constituted as to be unable to give away money with any satisfaction until I have made the most careful inquiry as to the worthiness of the cause.,I have to research a cause carefully before donating money to it.
2eca16560f,en,English,1,you know they they like what they're doing they you know they feel good about what they're doing that type of thing it's more,You can see the way that their whole demeanor has changed.
bb14b19517,en,English,2,Can I help you?',I'm not helping you at all.
ee4804f903,en,English,1,"The traditional opening time for many hotels is the Orthodox Easter, although some do not open until the end of April.",The hotels don't open in Halloween.
a080e008b4,en,English,1,medical and surgical expense coverage.,Medical and surgical expenses were fully covered
2d1499038c,en,English,1,exactly and when i'm sitting here on the sofa cross-stitching and all of a sudden somebody a man's got their hand on my door knob it's like uh like oh no and so i don't i don't like that and i guess the only way to prevent it would be just to pass a city ordinance to prevent that or,A man tried to enter the house so that he could rob it. 
22cbc0822e,en,English,0,"The Chinese calendar was used to calculate the year of Japan's foundation by counting back the 1,260 years of the Chinese cosmological cycle.",Japan's foundation was determined by using the Chinese calendar.
1bdedd4aad,en,English,2,yeah pay fifteen yeah yes i know yeah and when you pay fifteen dollars a month it sure takes a long time,"When you pay $100 a month, it take a long time."
